"ZIP","COUNTYNAME","STATE","county_name_norm","dem_votes","rep_votes","dem_pct","rep_pct","dem_lead"
"23117","Louisa County","VA","louisacounty, VA",6212,10528,0.371087216248507,0.628912783751493,-0.257825567502987
"23117","Spotsylvania County","VA","spotsylvaniacounty, VA",24207,34623,0.411473737888832,0.588526262111168,-0.177052524222336
"23119","Mathews County","VA","mathewscounty, VA",1563,3517,0.307677165354331,0.692322834645669,-0.384645669291339
"23120","Chesterfield County","VA","chesterfieldcounty, VA",81074,85045,0.488047724823771,0.511952275176229,-0.0239045503524582
"23120","Powhatan County","VA","powhatancounty, VA",4060,11885,0.254625274380684,0.745374725619316,-0.490749451238633
"23123","Buckingham County","VA","buckinghamcounty, VA",3128,3950,0.441932749364227,0.558067250635773,-0.116134501271546
"23123","Cumberland County","VA","cumberlandcounty, VA",2036,2697,0.430171138812592,0.569828861187408,-0.139657722374815
"23124","New Kent County","VA","newkentcounty, VA",3546,8118,0.304012345679012,0.695987654320988,-0.391975308641975
"23126","King and Queen County","VA","kingandqueencounty, VA",1468,2099,0.411550322399776,0.588449677600224,-0.176899355200449
"23128","Gloucester County","VA","gloucestercounty, VA",5404,13096,0.292108108108108,0.707891891891892,-0.415783783783784
"23128","Mathews County","VA","mathewscounty, VA",1563,3517,0.307677165354331,0.692322834645669,-0.384645669291339
"23129","Goochland County","VA","goochlandcounty, VA",4889,8384,0.368341746402471,0.631658253597529,-0.263316507195058
"23130","Mathews County","VA","mathewscounty, VA",1563,3517,0.307677165354331,0.692322834645669,-0.384645669291339
"23138","Mathews County","VA","mathewscounty, VA",1563,3517,0.307677165354331,0.692322834645669,-0.384645669291339
"23139","Cumberland County","VA","cumberlandcounty, VA",2036,2697,0.430171138812592,0.569828861187408,-0.139657722374815
"23139","Powhatan County","VA","powhatancounty, VA",4060,11885,0.254625274380684,0.745374725619316,-0.490749451238633
"23140","Charles City County","VA","charlescitycounty, VA",2496,1476,0.628398791540785,0.371601208459215,0.256797583081571
"23140","New Kent County","VA","newkentcounty, VA",3546,8118,0.304012345679012,0.695987654320988,-0.391975308641975
"23141","New Kent County","VA","newkentcounty, VA",3546,8118,0.304012345679012,0.695987654320988,-0.391975308641975
"23146","Goochland County","VA","goochlandcounty, VA",4889,8384,0.368341746402471,0.631658253597529,-0.263316507195058
"23146","Hanover County","VA","hanovercounty, VA",19382,39630,0.328441672880092,0.671558327119908,-0.343116654239816
"23147","Charles City County","VA","charlescitycounty, VA",2496,1476,0.628398791540785,0.371601208459215,0.256797583081571
"23148","Essex County","VA","essexcounty, VA",2542,2657,0.488940180804001,0.511059819195999,-0.0221196383919984
"23148","King and Queen County","VA","kingandqueencounty, VA",1468,2099,0.411550322399776,0.588449677600224,-0.176899355200449
"23149","Gloucester County","VA","gloucestercounty, VA",5404,13096,0.292108108108108,0.707891891891892,-0.415783783783784
"23149","King and Queen County","VA","kingandqueencounty, VA",1468,2099,0.411550322399776,0.588449677600224,-0.176899355200449
"23149","Middlesex County","VA","middlesexcounty, VA",2108,3670,0.364832121841468,0.635167878158532,-0.270335756317065
"23150","Henrico County","VA","henricocounty, VA",93935,59857,0.610792498959634,0.389207501040366,0.221584997919268
"23153","Goochland County","VA","goochlandcounty, VA",4889,8384,0.368341746402471,0.631658253597529,-0.263316507195058
"23156","King and Queen County","VA","kingandqueencounty, VA",1468,2099,0.411550322399776,0.588449677600224,-0.176899355200449
"23160","Goochland County","VA","goochlandcounty, VA",4889,8384,0.368341746402471,0.631658253597529,-0.263316507195058
"23160","Powhatan County","VA","powhatancounty, VA",4060,11885,0.254625274380684,0.745374725619316,-0.490749451238633
"23161","King and Queen County","VA","kingandqueencounty, VA",1468,2099,0.411550322399776,0.588449677600224,-0.176899355200449
"23163","Mathews County","VA","mathewscounty, VA",1563,3517,0.307677165354331,0.692322834645669,-0.384645669291339
"23168","James City County","VA","jamescitycounty, VA",19105,21306,0.472767315829848,0.527232684170152,-0.0544653683403034
"23169","Middlesex County","VA","middlesexcounty, VA",2108,3670,0.364832121841468,0.635167878158532,-0.270335756317065
"23173","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23175","Middlesex County","VA","middlesexcounty, VA",2108,3670,0.364832121841468,0.635167878158532,-0.270335756317065
"23176","Middlesex County","VA","middlesexcounty, VA",2108,3670,0.364832121841468,0.635167878158532,-0.270335756317065
"23177","King and Queen County","VA","kingandqueencounty, VA",1468,2099,0.411550322399776,0.588449677600224,-0.176899355200449
"23177","King William County","VA","kingwilliamcounty, VA",2760,5975,0.315970234688037,0.684029765311963,-0.368059530623927
"23180","Middlesex County","VA","middlesexcounty, VA",2108,3670,0.364832121841468,0.635167878158532,-0.270335756317065
"23181","King and Queen County","VA","kingandqueencounty, VA",1468,2099,0.411550322399776,0.588449677600224,-0.176899355200449
"23181","King William County","VA","kingwilliamcounty, VA",2760,5975,0.315970234688037,0.684029765311963,-0.368059530623927
"23181","New Kent County","VA","newkentcounty, VA",3546,8118,0.304012345679012,0.695987654320988,-0.391975308641975
"23185","Charles City County","VA","charlescitycounty, VA",2496,1476,0.628398791540785,0.371601208459215,0.256797583081571
"23185","James City County","VA","jamescitycounty, VA",19105,21306,0.472767315829848,0.527232684170152,-0.0544653683403034
"23185","York County","VA","yorkcounty, VA",12999,18837,0.408311345646438,0.591688654353562,-0.183377308707124
"23185","Williamsburg city","VA","williamsburgcity, VA",5206,1925,0.730051886130977,0.269948113869023,0.460103772261955
"23188","James City County","VA","jamescitycounty, VA",19105,21306,0.472767315829848,0.527232684170152,-0.0544653683403034
"23188","York County","VA","yorkcounty, VA",12999,18837,0.408311345646438,0.591688654353562,-0.183377308707124
"23188","Williamsburg city","VA","williamsburgcity, VA",5206,1925,0.730051886130977,0.269948113869023,0.460103772261955
"23192","Hanover County","VA","hanovercounty, VA",19382,39630,0.328441672880092,0.671558327119908,-0.343116654239816
"23192","Louisa County","VA","louisacounty, VA",6212,10528,0.371087216248507,0.628912783751493,-0.257825567502987
"23219","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23220","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23221","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23222","Henrico County","VA","henricocounty, VA",93935,59857,0.610792498959634,0.389207501040366,0.221584997919268
"23222","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23223","Henrico County","VA","henricocounty, VA",93935,59857,0.610792498959634,0.389207501040366,0.221584997919268
"23223","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23224","Chesterfield County","VA","chesterfieldcounty, VA",81074,85045,0.488047724823771,0.511952275176229,-0.0239045503524582
"23224","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23225","Chesterfield County","VA","chesterfieldcounty, VA",81074,85045,0.488047724823771,0.511952275176229,-0.0239045503524582
"23225","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23226","Henrico County","VA","henricocounty, VA",93935,59857,0.610792498959634,0.389207501040366,0.221584997919268
"23226","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23227","Henrico County","VA","henricocounty, VA",93935,59857,0.610792498959634,0.389207501040366,0.221584997919268
"23227","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23228","Henrico County","VA","henricocounty, VA",93935,59857,0.610792498959634,0.389207501040366,0.221584997919268
"23228","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23229","Henrico County","VA","henricocounty, VA",93935,59857,0.610792498959634,0.389207501040366,0.221584997919268
"23230","Henrico County","VA","henricocounty, VA",93935,59857,0.610792498959634,0.389207501040366,0.221584997919268
"23230","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23231","Charles City County","VA","charlescitycounty, VA",2496,1476,0.628398791540785,0.371601208459215,0.256797583081571
"23231","Henrico County","VA","henricocounty, VA",93935,59857,0.610792498959634,0.389207501040366,0.221584997919268
"23231","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23233","Goochland County","VA","goochlandcounty, VA",4889,8384,0.368341746402471,0.631658253597529,-0.263316507195058
"23233","Henrico County","VA","henricocounty, VA",93935,59857,0.610792498959634,0.389207501040366,0.221584997919268
"23234","Chesterfield County","VA","chesterfieldcounty, VA",81074,85045,0.488047724823771,0.511952275176229,-0.0239045503524582
"23234","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23235","Chesterfield County","VA","chesterfieldcounty, VA",81074,85045,0.488047724823771,0.511952275176229,-0.0239045503524582
"23235","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23236","Chesterfield County","VA","chesterfieldcounty, VA",81074,85045,0.488047724823771,0.511952275176229,-0.0239045503524582
"23237","Chesterfield County","VA","chesterfieldcounty, VA",81074,85045,0.488047724823771,0.511952275176229,-0.0239045503524582
"23238","Goochland County","VA","goochlandcounty, VA",4889,8384,0.368341746402471,0.631658253597529,-0.263316507195058
"23238","Henrico County","VA","henricocounty, VA",93935,59857,0.610792498959634,0.389207501040366,0.221584997919268
"23250","Henrico County","VA","henricocounty, VA",93935,59857,0.610792498959634,0.389207501040366,0.221584997919268
"23284","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23294","Henrico County","VA","henricocounty, VA",93935,59857,0.610792498959634,0.389207501040366,0.221584997919268
"23298","Richmond city","VA","richmondcity, VA",81259,15581,0.839105741429162,0.160894258570838,0.678211482858323
"23301","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23302","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23303","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23304","Isle of Wight County","VA","isleofwightcounty, VA",7881,12204,0.392382374906647,0.607617625093353,-0.215235250186707
"23306","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23307","Northampton County","VA","northamptoncounty, VA",3255,2686,0.547887561016664,0.452112438983336,0.0957751220333278
"23308","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23310","Northampton County","VA","northamptoncounty, VA",3255,2686,0.547887561016664,0.452112438983336,0.0957751220333278
"23314","Isle of Wight County","VA","isleofwightcounty, VA",7881,12204,0.392382374906647,0.607617625093353,-0.215235250186707
"23315","Isle of Wight County","VA","isleofwightcounty, VA",7881,12204,0.392382374906647,0.607617625093353,-0.215235250186707
"23316","Northampton County","VA","northamptoncounty, VA",3255,2686,0.547887561016664,0.452112438983336,0.0957751220333278
"23320","Chesapeake city","VA","chesapeakecity, VA",52627,54047,0.493344207585729,0.506655792414271,-0.013311584828543
"23320","Virginia Beach city","VA","virginiabeachcity, VA",91032,98224,0.480999281396627,0.519000718603373,-0.0380014372067464
"23321","Chesapeake city","VA","chesapeakecity, VA",52627,54047,0.493344207585729,0.506655792414271,-0.013311584828543
"23321","Portsmouth city","VA","portsmouthcity, VA",28497,12795,0.690133682069166,0.309866317930834,0.380267364138332
"23321","Suffolk city","VA","suffolkcity, VA",23280,18006,0.563871530300828,0.436128469699172,0.127743060601657
"23322","Chesapeake city","VA","chesapeakecity, VA",52627,54047,0.493344207585729,0.506655792414271,-0.013311584828543
"23322","Virginia Beach city","VA","virginiabeachcity, VA",91032,98224,0.480999281396627,0.519000718603373,-0.0380014372067464
"23323","Chesapeake city","VA","chesapeakecity, VA",52627,54047,0.493344207585729,0.506655792414271,-0.013311584828543
"23324","Chesapeake city","VA","chesapeakecity, VA",52627,54047,0.493344207585729,0.506655792414271,-0.013311584828543
"23325","Chesapeake city","VA","chesapeakecity, VA",52627,54047,0.493344207585729,0.506655792414271,-0.013311584828543
"23336","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23337","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23347","Northampton County","VA","northamptoncounty, VA",3255,2686,0.547887561016664,0.452112438983336,0.0957751220333278
"23350","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23350","Northampton County","VA","northamptoncounty, VA",3255,2686,0.547887561016664,0.452112438983336,0.0957751220333278
"23354","Northampton County","VA","northamptoncounty, VA",3255,2686,0.547887561016664,0.452112438983336,0.0957751220333278
"23356","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23357","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23358","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23359","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23389","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23395","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23398","Northampton County","VA","northamptoncounty, VA",3255,2686,0.547887561016664,0.452112438983336,0.0957751220333278
"23401","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23405","Northampton County","VA","northamptoncounty, VA",3255,2686,0.547887561016664,0.452112438983336,0.0957751220333278
"23407","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23408","Northampton County","VA","northamptoncounty, VA",3255,2686,0.547887561016664,0.452112438983336,0.0957751220333278
"23409","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23410","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23413","Northampton County","VA","northamptoncounty, VA",3255,2686,0.547887561016664,0.452112438983336,0.0957751220333278
"23414","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23415","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23416","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23417","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23418","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23420","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23421","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23422","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23423","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23426","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23427","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23430","Isle of Wight County","VA","isleofwightcounty, VA",7881,12204,0.392382374906647,0.607617625093353,-0.215235250186707
"23430","Surry County","VA","surrycounty, VA",2272,1819,0.555365436323637,0.444634563676363,0.110730872647274
"23430","Suffolk city","VA","suffolkcity, VA",23280,18006,0.563871530300828,0.436128469699172,0.127743060601657
"23432","Suffolk city","VA","suffolkcity, VA",23280,18006,0.563871530300828,0.436128469699172,0.127743060601657
"23433","Suffolk city","VA","suffolkcity, VA",23280,18006,0.563871530300828,0.436128469699172,0.127743060601657
"23434","Suffolk city","VA","suffolkcity, VA",23280,18006,0.563871530300828,0.436128469699172,0.127743060601657
"23435","Chesapeake city","VA","chesapeakecity, VA",52627,54047,0.493344207585729,0.506655792414271,-0.013311584828543
"23435","Suffolk city","VA","suffolkcity, VA",23280,18006,0.563871530300828,0.436128469699172,0.127743060601657
"23436","Suffolk city","VA","suffolkcity, VA",23280,18006,0.563871530300828,0.436128469699172,0.127743060601657
"23437","Suffolk city","VA","suffolkcity, VA",23280,18006,0.563871530300828,0.436128469699172,0.127743060601657
"23438","Suffolk city","VA","suffolkcity, VA",23280,18006,0.563871530300828,0.436128469699172,0.127743060601657
"23440","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23441","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23442","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23451","Virginia Beach city","VA","virginiabeachcity, VA",91032,98224,0.480999281396627,0.519000718603373,-0.0380014372067464
"23452","Virginia Beach city","VA","virginiabeachcity, VA",91032,98224,0.480999281396627,0.519000718603373,-0.0380014372067464
"23453","Virginia Beach city","VA","virginiabeachcity, VA",91032,98224,0.480999281396627,0.519000718603373,-0.0380014372067464
"23454","Virginia Beach city","VA","virginiabeachcity, VA",91032,98224,0.480999281396627,0.519000718603373,-0.0380014372067464
"23455","Virginia Beach city","VA","virginiabeachcity, VA",91032,98224,0.480999281396627,0.519000718603373,-0.0380014372067464
"23456","Virginia Beach city","VA","virginiabeachcity, VA",91032,98224,0.480999281396627,0.519000718603373,-0.0380014372067464
"23457","Virginia Beach city","VA","virginiabeachcity, VA",91032,98224,0.480999281396627,0.519000718603373,-0.0380014372067464
"23459","Virginia Beach city","VA","virginiabeachcity, VA",91032,98224,0.480999281396627,0.519000718603373,-0.0380014372067464
"23460","Virginia Beach city","VA","virginiabeachcity, VA",91032,98224,0.480999281396627,0.519000718603373,-0.0380014372067464
"23461","Virginia Beach city","VA","virginiabeachcity, VA",91032,98224,0.480999281396627,0.519000718603373,-0.0380014372067464
"23462","Norfolk city","VA","norfolkcity, VA",57023,21552,0.725714285714286,0.274285714285714,0.451428571428571
"23462","Virginia Beach city","VA","virginiabeachcity, VA",91032,98224,0.480999281396627,0.519000718603373,-0.0380014372067464
"23464","Chesapeake city","VA","chesapeakecity, VA",52627,54047,0.493344207585729,0.506655792414271,-0.013311584828543
"23464","Virginia Beach city","VA","virginiabeachcity, VA",91032,98224,0.480999281396627,0.519000718603373,-0.0380014372067464
"23480","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23486","Northampton County","VA","northamptoncounty, VA",3255,2686,0.547887561016664,0.452112438983336,0.0957751220333278
"23487","Isle of Wight County","VA","isleofwightcounty, VA",7881,12204,0.392382374906647,0.607617625093353,-0.215235250186707
"23487","Suffolk city","VA","suffolkcity, VA",23280,18006,0.563871530300828,0.436128469699172,0.127743060601657
"23488","Accomack County","VA","accomackcounty, VA",6740,8583,0.439861645891797,0.560138354108203,-0.120276708216407
"23502","Norfolk city","VA","norfolkcity, VA",57023,21552,0.725714285714286,0.274285714285714,0.451428571428571
"23503","Norfolk city","VA","norfolkcity, VA",57023,21552,0.725714285714286,0.274285714285714,0.451428571428571
"23504","Norfolk city","VA","norfolkcity, VA",57023,21552,0.725714285714286,0.274285714285714,0.451428571428571
"23505","Norfolk city","VA","norfolkcity, VA",57023,21552,0.725714285714286,0.274285714285714,0.451428571428571
"23507","Norfolk city","VA","norfolkcity, VA",57023,21552,0.725714285714286,0.274285714285714,0.451428571428571
"23508","Norfolk city","VA","norfolkcity, VA",57023,21552,0.725714285714286,0.274285714285714,0.451428571428571
"23509","Norfolk city","VA","norfolkcity, VA",57023,21552,0.725714285714286,0.274285714285714,0.451428571428571
"23510","Norfolk city","VA","norfolkcity, VA",57023,21552,0.725714285714286,0.274285714285714,0.451428571428571
"23511","Norfolk city","VA","norfolkcity, VA",57023,21552,0.725714285714286,0.274285714285714,0.451428571428571
"23513","Norfolk city","VA","norfolkcity, VA",57023,21552,0.725714285714286,0.274285714285714,0.451428571428571
"23517","Norfolk city","VA","norfolkcity, VA",57023,21552,0.725714285714286,0.274285714285714,0.451428571428571
"23518","Norfolk city","VA","norfolkcity, VA",57023,21552,0.725714285714286,0.274285714285714,0.451428571428571
"23523","Norfolk city","VA","norfolkcity, VA",57023,21552,0.725714285714286,0.274285714285714,0.451428571428571
"23551","Norfolk city","VA","norfolkcity, VA",57023,21552,0.725714285714286,0.274285714285714,0.451428571428571
"23601","Hampton city","VA","hamptoncity, VA",41312,17902,0.697672847637383,0.302327152362617,0.395345695274766
"23601","Newport News city","VA","newportnewscity, VA",45618,25468,0.641729735812959,0.358270264187041,0.283459471625918
"23602","York County","VA","yorkcounty, VA",12999,18837,0.408311345646438,0.591688654353562,-0.183377308707124
"23602","Newport News city","VA","newportnewscity, VA",45618,25468,0.641729735812959,0.358270264187041,0.283459471625918
"23603","York County","VA","yorkcounty, VA",12999,18837,0.408311345646438,0.591688654353562,-0.183377308707124
"23603","Newport News city","VA","newportnewscity, VA",45618,25468,0.641729735812959,0.358270264187041,0.283459471625918
"23604","Newport News city","VA","newportnewscity, VA",45618,25468,0.641729735812959,0.358270264187041,0.283459471625918
"23605","Hampton city","VA","hamptoncity, VA",41312,17902,0.697672847637383,0.302327152362617,0.395345695274766
"23605","Newport News city","VA","newportnewscity, VA",45618,25468,0.641729735812959,0.358270264187041,0.283459471625918
"23606","Newport News city","VA","newportnewscity, VA",45618,25468,0.641729735812959,0.358270264187041,0.283459471625918
"23607","Hampton city","VA","hamptoncity, VA",41312,17902,0.697672847637383,0.302327152362617,0.395345695274766
"23607","Newport News city","VA","newportnewscity, VA",45618,25468,0.641729735812959,0.358270264187041,0.283459471625918
"23608","Newport News city","VA","newportnewscity, VA",45618,25468,0.641729735812959,0.358270264187041,0.283459471625918
"23651","Hampton city","VA","hamptoncity, VA",41312,17902,0.697672847637383,0.302327152362617,0.395345695274766
"23661","Hampton city","VA","hamptoncity, VA",41312,17902,0.697672847637383,0.302327152362617,0.395345695274766
"23662","Hampton city","VA","hamptoncity, VA",41312,17902,0.697672847637383,0.302327152362617,0.395345695274766
"23662","Poquoson city","VA","poquosoncity, VA",1601,5092,0.239205139698192,0.760794860301808,-0.521589720603616
"23663","Hampton city","VA","hamptoncity, VA",41312,17902,0.697672847637383,0.302327152362617,0.395345695274766
"23664","Hampton city","VA","hamptoncity, VA",41312,17902,0.697672847637383,0.302327152362617,0.395345695274766
"23665","York County","VA","yorkcounty, VA",12999,18837,0.408311345646438,0.591688654353562,-0.183377308707124
"23665","Hampton city","VA","hamptoncity, VA",41312,17902,0.697672847637383,0.302327152362617,0.395345695274766
"23666","Hampton city","VA","hamptoncity, VA",41312,17902,0.697672847637383,0.302327152362617,0.395345695274766
"23666","Newport News city","VA","newportnewscity, VA",45618,25468,0.641729735812959,0.358270264187041,0.283459471625918
"23667","Hampton city","VA","hamptoncity, VA",41312,17902,0.697672847637383,0.302327152362617,0.395345695274766
"23668","Hampton city","VA","hamptoncity, VA",41312,17902,0.697672847637383,0.302327152362617,0.395345695274766
"23669","Hampton city","VA","hamptoncity, VA",41312,17902,0.697672847637383,0.302327152362617,0.395345695274766
"23681","Hampton city","VA","hamptoncity, VA",41312,17902,0.697672847637383,0.302327152362617,0.395345695274766
"23690","York County","VA","yorkcounty, VA",12999,18837,0.408311345646438,0.591688654353562,-0.183377308707124
"23691","York County","VA","yorkcounty, VA",12999,18837,0.408311345646438,0.591688654353562,-0.183377308707124
"23692","York County","VA","yorkcounty, VA",12999,18837,0.408311345646438,0.591688654353562,-0.183377308707124
"23693","York County","VA","yorkcounty, VA",12999,18837,0.408311345646438,0.591688654353562,-0.183377308707124
"23696","York County","VA","yorkcounty, VA",12999,18837,0.408311345646438,0.591688654353562,-0.183377308707124
"23701","Portsmouth city","VA","portsmouthcity, VA",28497,12795,0.690133682069166,0.309866317930834,0.380267364138332
"23702","Chesapeake city","VA","chesapeakecity, VA",52627,54047,0.493344207585729,0.506655792414271,-0.013311584828543
"23702","Portsmouth city","VA","portsmouthcity, VA",28497,12795,0.690133682069166,0.309866317930834,0.380267364138332
"23703","Chesapeake city","VA","chesapeakecity, VA",52627,54047,0.493344207585729,0.506655792414271,-0.013311584828543
"23703","Portsmouth city","VA","portsmouthcity, VA",28497,12795,0.690133682069166,0.309866317930834,0.380267364138332
"23704","Portsmouth city","VA","portsmouthcity, VA",28497,12795,0.690133682069166,0.309866317930834,0.380267364138332
"23707","Portsmouth city","VA","portsmouthcity, VA",28497,12795,0.690133682069166,0.309866317930834,0.380267364138332
"23708","Portsmouth city","VA","portsmouthcity, VA",28497,12795,0.690133682069166,0.309866317930834,0.380267364138332
"23709","Portsmouth city","VA","portsmouthcity, VA",28497,12795,0.690133682069166,0.309866317930834,0.380267364138332
"23801","Prince George County","VA","princegeorgecounty, VA",6419,9157,0.412108371854135,0.587891628145865,-0.175783256291731
"23803","Chesterfield County","VA","chesterfieldcounty, VA",81074,85045,0.488047724823771,0.511952275176229,-0.0239045503524582
"23803","Dinwiddie County","VA","dinwiddiecounty, VA",5765,7447,0.43634574629125,0.56365425370875,-0.127308507417499
"23803","Prince George County","VA","princegeorgecounty, VA",6419,9157,0.412108371854135,0.587891628145865,-0.175783256291731
"23803","Petersburg city","VA","petersburgcity, VA",12021,1451,0.89229513064133,0.10770486935867,0.78459026128266
"23805","Dinwiddie County","VA","dinwiddiecounty, VA",5765,7447,0.43634574629125,0.56365425370875,-0.127308507417499
"23805","Prince George County","VA","princegeorgecounty, VA",6419,9157,0.412108371854135,0.587891628145865,-0.175783256291731
"23805","Petersburg city","VA","petersburgcity, VA",12021,1451,0.89229513064133,0.10770486935867,0.78459026128266
"23821","Brunswick County","VA","brunswickcounty, VA",4481,3046,0.595323502059253,0.404676497940747,0.190647004118507
"23824","Brunswick County","VA","brunswickcounty, VA",4481,3046,0.595323502059253,0.404676497940747,0.190647004118507
"23824","Dinwiddie County","VA","dinwiddiecounty, VA",5765,7447,0.43634574629125,0.56365425370875,-0.127308507417499
"23824","Lunenburg County","VA","lunenburgcounty, VA",2227,3204,0.410053397164426,0.589946602835574,-0.179893205671147
"23824","Nottoway County","VA","nottowaycounty, VA",2829,3712,0.432502675431891,0.567497324568109,-0.134994649136218
"23827","Southampton County","VA","southamptoncounty, VA",3595,5035,0.41657010428737,0.58342989571263,-0.166859791425261
"23828","Southampton County","VA","southamptoncounty, VA",3595,5035,0.41657010428737,0.58342989571263,-0.166859791425261
"23829","Southampton County","VA","southamptoncounty, VA",3595,5035,0.41657010428737,0.58342989571263,-0.166859791425261
"23829","Sussex County","VA","sussexcounty, VA",2879,2055,0.583502229428456,0.416497770571544,0.167004458856911
"23830","Dinwiddie County","VA","dinwiddiecounty, VA",5765,7447,0.43634574629125,0.56365425370875,-0.127308507417499
"23830","Prince George County","VA","princegeorgecounty, VA",6419,9157,0.412108371854135,0.587891628145865,-0.175783256291731
"23830","Sussex County","VA","sussexcounty, VA",2879,2055,0.583502229428456,0.416497770571544,0.167004458856911
"23831","Chesterfield County","VA","chesterfieldcounty, VA",81074,85045,0.488047724823771,0.511952275176229,-0.0239045503524582
"23832","Chesterfield County","VA","chesterfieldcounty, VA",81074,85045,0.488047724823771,0.511952275176229,-0.0239045503524582
"23833","Amelia County","VA","ameliacounty, VA",2128,4708,0.311293153891164,0.688706846108836,-0.377413692217671
